,month,day,campaign_number,user_engagement,banner,placement,displays,placement_costs,clicks,advert_firm_revenue,post_click_conversions,post_click_sales_amount,cpm_company,cpc_company,profit_company,roi_company,cpc_advert_firm,profit_advert_firm,roi_advert_firm
12829,June,12,camp 3,Medium,670 x 90,def,3007,0.2195,12,0.6562,0,0.0,0.21822414366478218,0.054683333333333334,-0.6562,-100.0,0.018291666666666668,0.4367,198.95216400911158
12832,June,12,camp 3,Medium,670 x 90,mno,3585,0.2157,11,0.6015,0,0.0,0.16778242677824268,0.054681818181818186,-0.6015,-100.0,0.01960909090909091,0.38580000000000003,178.8595271210014
12834,June,12,camp 3,High,728 x 90,def,4126,0.7637,9,0.4919,0,0.0,0.11921958313136209,0.054655555555555554,-0.4919,-100.0,0.08485555555555556,-0.27180000000000004,-35.5898913185806
12835,June,12,camp 3,High,728 x 90,ghi,1228,1.6674,7,0.3825,2,41.7362,0.3114820846905538,0.054642857142857146,41.353699999999996,10811.424836601305,0.2382,-1.2849,-77.06009355883411
12836,June,12,camp 3,High,728 x 90,jkl,612,0.2069,3,0.164,0,0.0,0.2679738562091504,0.05466666666666667,-0.164,-100.0,0.06896666666666666,-0.042899999999999994,-20.734654422426292
12837,June,12,camp 3,High,728 x 90,mno,19462,3.7935,35,1.9131,2,56.9705,0.09829924982016237,0.05466,55.0574,2877.915425226073,0.10838571428571428,-1.8803999999999998,-49.568999604586786
12838,June,12,camp 3,Low,728 x 90,abc,265,0.1449,1,0.0546,0,0.0,0.2060377358490566,0.0546,-0.0546,-100.0,0.1449,-0.09029999999999999,-62.318840579710134
12839,June,12,camp 3,Low,728 x 90,def,5795,0.4432,12,0.6562,0,0.0,0.1132355478861087,0.054683333333333334,-0.6562,-100.0,0.03693333333333333,0.21300000000000002,48.05956678700362
12840,June,12,camp 3,Low,728 x 90,ghi,356,0.3467,1,0.0546,0,0.0,0.15337078651685393,0.0546,-0.0546,-100.0,0.3467,-0.2921,-84.25151427747333
12842,June,12,camp 3,Low,728 x 90,mno,28507,0.8143,51,2.789,0,0.0,0.09783561932157014,0.05468627450980392,-2.789,-100.0,0.015966666666666667,1.9747000000000001,242.50276310941916
12843,June,12,camp 3,Medium,728 x 90,abc,629,0.344,2,0.1093,0,0.0,0.17376788553259143,0.05465,-0.1093,-100.0,0.172,-0.23469999999999996,-68.2267441860465
12844,June,12,camp 3,Medium,728 x 90,def,11514,1.2385,52,2.8434,0,0.0,0.24695153725898905,0.05468076923076923,-2.8434,-100.0,0.02381730769230769,1.6049,129.5841744045216
12845,June,12,camp 3,Medium,728 x 90,ghi,1186,1.2966,29,1.5859,0,0.0,1.3371838111298482,0.05468620689655173,-1.5859,-100.0,0.04471034482758621,0.2893000000000001,22.31220114144687
12846,June,12,camp 3,Medium,728 x 90,jkl,295,0.0873,7,0.3828,0,0.0,1.2976271186440675,0.05468571428571428,-0.3828,-100.0,0.012471428571428573,0.2955,338.48797250859104
12847,June,12,camp 3,Medium,728 x 90,mno,54872,2.6006,153,8.3669,3,291.9834,0.15248031783058755,0.05468562091503268,283.61650000000003,3389.7441107220125,0.01699738562091503,5.766299999999999,221.7296008613397
12852,June,13,camp 1,High,160 x 600,def,501,0.193,1,0.0,1,112.8559,0.0,0.0,112.8559,inf,0.193,-0.193,-100.0
12854,June,13,camp 1,High,160 x 600,mno,3805,3.0186,19,2.0,17,787.7836,0.5256241787122208,0.10526315789473684,785.7836,39289.18,0.15887368421052633,-1.0186000000000002,-33.74411979063142
12857,June,13,camp 1,Low,160 x 600,mno,38,0.0092,3,0.3263,0,0.0,8.586842105263157,0.10876666666666666,-0.3263,-100.0,0.0030666666666666668,0.3171,3446.739130434783
12858,June,13,camp 1,Medium,160 x 600,def,59,0.0112,18,1.9582,0,0.0,33.18983050847458,0.10878888888888888,-1.9582,-100.0,0.0006222222222222223,1.9469999999999998,17383.92857142857
12859,June,13,camp 1,Medium,160 x 600,ghi,5,0.0146,1,0.1087,0,0.0,21.740000000000002,0.1087,-0.1087,-100.0,0.0146,0.0941,644.5205479452054
12860,June,13,camp 1,Medium,160 x 600,mno,339,0.1777,76,8.2668,0,14.9788,24.385840707964604,0.10877368421052631,6.712,81.1922388348575,0.002338157894736842,8.0891,4552.110298255488
12861,June,13,camp 1,High,240 x 400,def,9507,4.9535,37,4.0,25,894.0833,0.4207426107078994,0.10810810810810811,890.0833,22252.0825,0.13387837837837838,-0.9535,-19.24901584738064
12862,June,13,camp 1,High,240 x 400,ghi,146612,175.1472,2003,217.0,1415,69171.0218,1.4800971271110142,0.10833749375936096,68954.0218,31776.046912442398,0.08744243634548178,41.8528,23.89578594462258
12863,June,13,camp 1,High,240 x 400,jkl,13467,6.5394,69,7.0,31,1546.8511,0.5197891141308384,0.10144927536231885,1539.8511,21997.87285714286,0.09477391304347825,0.46060000000000034,7.043459644615719
12864,June,13,camp 1,High,240 x 400,mno,72832,42.959,175,19.0,193,8271.8795,0.2608743409490334,0.10857142857142857,8252.8795,43436.207894736835,0.24548000000000003,-23.959000000000003,-55.7717823971694
12866,June,13,camp 1,Low,240 x 400,ghi,422,0.452,11,1.1967,0,0.0,2.835781990521327,0.1087909090909091,-1.1967,-100.0,0.041090909090909095,0.7447000000000001,164.75663716814162
12867,June,13,camp 1,Low,240 x 400,jkl,52,0.028,1,0.1087,0,0.0,2.0903846153846155,0.1087,-0.1087,-100.0,0.028,0.08070000000000001,288.2142857142858
12868,June,13,camp 1,Low,240 x 400,mno,605,0.0957,3,0.3263,1,8.5811,0.5393388429752065,0.10876666666666666,8.2548,2529.8191847992643,0.0319,0.23059999999999997,240.96133751306166
12869,June,13,camp 1,Medium,240 x 400,def,706,0.2576,5,0.5439,0,0.0,0.7703966005665723,0.10878000000000002,-0.5439,-100.0,0.051519999999999996,0.28630000000000005,111.14130434782612
12870,June,13,camp 1,Medium,240 x 400,ghi,8376,9.1892,259,28.1725,39,1589.1935,3.3634789875835724,0.10877413127413127,1561.0210000000002,5540.938858816222,0.035479536679536676,18.9833,206.58272754973228
12871,June,13,camp 1,Medium,240 x 400,jkl,958,0.4518,17,1.8494,3,214.4192,1.9304801670146137,0.10878823529411764,212.5698,11493.987239104574,0.02657647058823529,1.3976,309.3404161133245
12872,June,13,camp 1,Medium,240 x 400,mno,6427,2.1637,25,2.7198,19,918.0441,0.42318344484207254,0.10879200000000001,915.3243,33654.1032428855,0.086548,0.5561000000000003,25.701344918426784
12873,June,13,camp 1,High,300 x 250,abc,1590,0.8769,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.219225,-0.8769,-100.0
12874,June,13,camp 1,High,300 x 250,def,18988,9.8886,58,6.0,48,2211.9952,0.31598904571308195,0.10344827586206896,2205.9952,36766.58666666666,0.17049310344827587,-3.8886000000000003,-39.32407014137492
12875,June,13,camp 1,High,300 x 250,ghi,36084,35.623,282,30.0,172,7868.9703,0.8313934153641503,0.10638297872340426,7838.9703,26129.901,0.12632269503546098,-5.6229999999999976,-15.784745810291097
12876,June,13,camp 1,High,300 x 250,jkl,1266,0.6864,1,0.0,7,757.437,0.0,0.0,757.437,inf,0.6864,-0.6864,-100.0
12877,June,13,camp 1,High,300 x 250,mno,144249,114.2834,551,60.0,593,25892.8407,0.41594742424557535,0.1088929219600726,25832.8407,43054.7345,0.207410889292196,-54.2834,-47.498936853471285
12879,June,13,camp 1,Low,300 x 250,def,245,0.039,2,0.2175,0,0.0,0.8877551020408163,0.10875,-0.2175,-100.0,0.0195,0.1785,457.6923076923077
12880,June,13,camp 1,Low,300 x 250,ghi,132,0.1463,1,0.1087,0,0.0,0.8234848484848486,0.1087,-0.1087,-100.0,0.1463,-0.03760000000000001,-25.70061517429939
12882,June,13,camp 1,Low,300 x 250,mno,1377,0.417,6,0.6527,0,0.0,0.47400145243282493,0.10878333333333333,-0.6527,-100.0,0.06949999999999999,0.23569999999999997,56.52278177458033
12883,June,13,camp 1,Medium,300 x 250,abc,132,0.0775,1,0.1087,0,0.0,0.8234848484848486,0.1087,-0.1087,-100.0,0.0775,0.031200000000000006,40.25806451612904
12884,June,13,camp 1,Medium,300 x 250,def,1990,0.7716,14,1.5231,4,89.3334,0.7653768844221105,0.10879285714285714,87.8103,5765.235375221588,0.05511428571428571,0.7515,97.39502332814929
12885,June,13,camp 1,Medium,300 x 250,ghi,1780,1.6994,47,5.1118,4,156.1974,2.8717977528089884,0.10876170212765957,151.0856,2955.624241949998,0.036157446808510636,3.4124,200.80028245263034
12887,June,13,camp 1,Medium,300 x 250,mno,13854,6.7762,109,11.8563,21,822.4947,0.8558033780857514,0.10877339449541283,810.6383999999999,6837.195415095772,0.06216697247706422,5.080099999999999,74.969747055872
12898,June,13,camp 1,High,580 x 400,mno,21269,31.902,180,19.0,203,8193.9715,0.8933189148526024,0.10555555555555556,8174.9715,43026.16578947368,0.17723333333333333,-12.902000000000001,-40.442605479280296
12899,June,13,camp 1,Low,580 x 400,mno,154,0.0645,2,0.2175,0,0.0,1.4123376623376624,0.10875,-0.2175,-100.0,0.03225,0.153,237.20930232558138
12900,June,13,camp 1,Medium,580 x 400,mno,1876,1.5396,35,3.8077,2,44.1431,2.029690831556503,0.10879142857142858,40.3354,1059.3113953305144,0.04398857142857143,2.2681,147.3174850610548
12901,June,13,camp 1,High,670 x 90,def,2799,1.8525,13,1.0,6,179.1327,0.3572704537334762,0.07692307692307693,178.1327,17813.27,0.14250000000000002,-0.8525,-46.01889338731444
12902,June,13,camp 1,High,670 x 90,ghi,7299,7.7088,33,3.0,31,2026.9673,0.4110152075626798,0.09090909090909091,2023.9673,67465.57666666666,0.2336,-4.7088,-61.08343711083437
12903,June,13,camp 1,High,670 x 90,jkl,114,0.0834,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0834,-0.0834,-100.0
12904,June,13,camp 1,High,670 x 90,mno,9694,6.9278,45,4.0,43,1687.2765,0.4126263668248401,0.08888888888888889,1683.2765,42081.9125,0.15395111111111112,-2.9278000000000004,-42.26161263315916
12908,June,13,camp 1,Medium,670 x 90,def,195,0.0788,2,0.2175,0,0.0,1.1153846153846154,0.10875,-0.2175,-100.0,0.0394,0.1387,176.01522842639594
12911,June,13,camp 1,Medium,670 x 90,mno,775,0.3881,15,1.6311,0,0.0,2.1046451612903225,0.10874,-1.6311,-100.0,0.025873333333333335,1.2429999999999999,320.2782787941252
12912,June,13,camp 1,High,728 x 90,abc,2899,1.5938,14,1.0,11,564.1102,0.34494653328734043,0.07142857142857142,563.1102,56311.02,0.11384285714285715,-0.5938000000000001,-37.256870372694195
12913,June,13,camp 1,High,728 x 90,def,36830,16.3208,101,10.0,63,3886.7557,0.27151778441487917,0.09900990099009901,3876.7557,38767.557,0.16159207920792076,-6.320799999999998,-38.728493701289146
12914,June,13,camp 1,High,728 x 90,ghi,94554,163.2225,896,97.0,939,43861.2147,1.025868815703196,0.10825892857142858,43764.2147,45117.74711340206,0.18216796875,-66.2225,-40.57191869993414
12915,June,13,camp 1,High,728 x 90,jkl,4942,1.9267,19,2.0,11,975.0742,0.40469445568595713,0.10526315789473684,973.0742,48653.71,0.10140526315789473,0.07329999999999992,3.8044324492655797
12916,June,13,camp 1,High,728 x 90,mno,152854,76.4542,331,36.0,319,13997.8728,0.2355188611354626,0.10876132930513595,13961.8728,38782.979999999996,0.23097945619335347,-40.4542,-52.91298581372901
12919,June,13,camp 1,Low,728 x 90,def,413,0.1022,1,0.1087,0,0.0,0.26319612590799035,0.1087,-0.1087,-100.0,0.1022,0.006500000000000006,6.360078277886502
12920,June,13,camp 1,Low,728 x 90,ghi,186,0.2922,3,0.3263,0,0.0,1.754301075268817,0.10876666666666666,-0.3263,-100.0,0.0974,0.034099999999999964,11.670088980150569
12922,June,13,camp 1,Low,728 x 90,mno,1483,0.2071,2,0.2175,0,0.0,0.1466621712744437,0.10875,-0.2175,-100.0,0.10355,0.010399999999999993,5.021728633510378
12923,June,13,camp 1,Medium,728 x 90,abc,216,0.1179,1,0.1087,1,12.1713,0.5032407407407408,0.1087,12.0626,11097.148114075437,0.1179,-0.0092,-7.803223070398642
12924,June,13,camp 1,Medium,728 x 90,def,3590,1.1933,17,1.8494,4,529.7313,0.5151532033426183,0.10878823529411764,527.8819000000001,28543.414080242248,0.07019411764705882,0.6560999999999999,54.981982736947955
12925,June,13,camp 1,Medium,728 x 90,ghi,4630,7.5468,84,9.1386,8,601.7937,1.97377969762419,0.10879285714285715,592.6551,6485.184820432013,0.08984285714285714,1.5918,21.092383526792812
12927,June,13,camp 1,Medium,728 x 90,mno,13383,4.2653,67,7.2891,5,194.4147,0.5446536650975118,0.10879253731343284,187.12560000000002,2567.1975964110798,0.06366119402985075,3.0238000000000005,70.89302042060349
12930,June,13,camp 3,High,160 x 600,def,76,0.0121,1,0.0543,0,0.0,0.7144736842105264,0.0543,-0.0543,-100.0,0.0121,0.0422,348.7603305785124
12932,June,13,camp 3,High,160 x 600,mno,551,0.1389,43,2.3383,0,13.6249,4.243738656987295,0.054379069767441855,11.2866,482.6840011974512,0.0032302325581395346,2.1994,1583.4413246940244
12934,June,13,camp 3,Low,160 x 600,def,229,0.01,13,0.7067,0,0.0,3.0860262008733628,0.05436153846153846,-0.7067,-100.0,0.0007692307692307692,0.6967,6967.0
12936,June,13,camp 3,Low,160 x 600,mno,753,0.0442,63,3.427,0,0.0,4.551128818061089,0.054396825396825395,-3.427,-100.0,0.0007015873015873016,3.3828,7653.39366515837
12938,June,13,camp 3,Medium,160 x 600,def,327,0.0213,23,1.2511,0,0.0,3.8259938837920493,0.054395652173913046,-1.2511,-100.0,0.0009260869565217391,1.2298,5773.708920187793
12940,June,13,camp 3,Medium,160 x 600,mno,1412,0.1342,187,10.1722,0,5.7921,7.204107648725213,0.05439679144385027,-4.3801000000000005,-43.059515149131954,0.0007176470588235295,10.038,7479.880774962741
12941,June,13,camp 3,High,240 x 400,def,1823,0.4094,5,0.2719,0,0.0,0.14914975315414153,0.05438,-0.2719,-100.0,0.08188,-0.1375,-33.58573522227651
12942,June,13,camp 3,High,240 x 400,ghi,6176,6.6974,42,2.2846,3,216.8943,0.3699158031088083,0.0543952380952381,214.60969999999998,9393.753829992118,0.15946190476190475,-4.4128,-65.88825514378713
12943,June,13,camp 3,High,240 x 400,jkl,2361,1.0402,10,0.5439,0,0.0,0.23036848792884373,0.05439000000000001,-0.5439,-100.0,0.10402,-0.49629999999999996,-47.71197846567967
12944,June,13,camp 3,High,240 x 400,mno,14479,3.0329,23,1.2507,0,0.0,0.08638027488086193,0.054378260869565216,-1.2507,-100.0,0.13186521739130436,-1.7822000000000002,-58.76224075966897
12945,June,13,camp 3,Low,240 x 400,def,1730,0.237,6,0.3263,0,0.0,0.18861271676300578,0.05438333333333333,-0.3263,-100.0,0.0395,0.08929999999999999,37.679324894514764
12946,June,13,camp 3,Low,240 x 400,ghi,2049,1.8062,14,0.7615,0,0.0,0.37164470473401656,0.05439285714285714,-0.7615,-100.0,0.12901428571428572,-1.0447000000000002,-57.83966338168531
12947,June,13,camp 3,Low,240 x 400,jkl,134,0.0551,1,0.0543,0,0.0,0.4052238805970149,0.0543,-0.0543,-100.0,0.0551,-0.0008000000000000021,-1.451905626134305
12948,June,13,camp 3,Low,240 x 400,mno,12280,0.5835,27,1.4683,0,0.0,0.1195684039087948,0.05438148148148148,-1.4683,-100.0,0.021611111111111112,0.8847999999999999,151.63667523564695
12949,June,13,camp 3,Medium,240 x 400,def,5051,0.7459,21,1.1423,0,0.0,0.2261532369827757,0.0543952380952381,-1.1423,-100.0,0.03551904761904762,0.3964000000000001,53.14385306341334
12950,June,13,camp 3,Medium,240 x 400,ghi,7670,7.6681,179,9.7348,0,0.0,1.2692046936114734,0.05438435754189944,-9.7348,-100.0,0.04283854748603352,2.0667,26.95191768495455
12951,June,13,camp 3,Medium,240 x 400,jkl,1002,0.4105,10,0.5439,0,0.0,0.5428143712574851,0.05439000000000001,-0.5439,-100.0,0.041049999999999996,0.13340000000000007,32.496954933008546
12952,June,13,camp 3,Medium,240 x 400,mno,29584,2.3061,97,5.2765,0,0.0,0.17835654407787996,0.05439690721649485,-5.2765,-100.0,0.02377422680412371,2.9704000000000006,128.80620961796976
12954,June,13,camp 3,High,300 x 250,def,2593,0.6845,12,0.6527,1,16.2782,0.25171615888931737,0.054391666666666665,15.625499999999999,2393.9788570553087,0.057041666666666664,-0.03180000000000005,-4.645726807888977
12955,June,13,camp 3,High,300 x 250,ghi,1651,1.63,12,0.6527,2,534.3006,0.395336159903089,0.054391666666666665,533.6479,81760.05821970278,0.13583333333333333,-0.9773,-59.95705521472393
12957,June,13,camp 3,High,300 x 250,mno,23120,6.3091,61,3.3178,16,820.6247,0.14350346020761245,0.05439016393442623,817.3068999999999,24634.001446741815,0.10342786885245901,-2.9913,-47.41246770537794
12959,June,13,camp 3,Low,300 x 250,def,3607,0.3397,8,0.4351,0,0.0,0.12062655946770169,0.0543875,-0.4351,-100.0,0.0424625,0.09539999999999998,28.08360317927583
12960,June,13,camp 3,Low,300 x 250,ghi,526,0.45,9,0.4895,0,0.0,0.9306083650190115,0.05438888888888889,-0.4895,-100.0,0.05,0.03949999999999998,8.777777777777773
12962,June,13,camp 3,Low,300 x 250,mno,26167,1.0355,38,2.0667,0,0.0,0.07898115947567547,0.05438684210526316,-2.0667,-100.0,0.027250000000000003,1.0312,99.58474167069046
12963,June,13,camp 3,Medium,300 x 250,abc,262,0.1444,4,0.2175,0,0.0,0.8301526717557252,0.054375,-0.2175,-100.0,0.0361,0.0731,50.62326869806094
12964,June,13,camp 3,Medium,300 x 250,def,6970,0.9618,49,2.664,1,60.7555,0.38220946915351506,0.05436734693877551,58.091499999999996,2180.6118618618616,0.01962857142857143,1.7022000000000002,176.98066126013725
12965,June,13,camp 3,Medium,300 x 250,ghi,2062,1.9116,42,2.2839,1,24.063,1.1076139670223084,0.05437857142857143,21.7791,953.592539077893,0.045514285714285715,0.3723000000000001,19.47583176396736
12967,June,13,camp 3,Medium,300 x 250,mno,57795,4.4906,213,11.5851,5,253.3222,0.2004515961588373,0.05439014084507043,241.7371,2086.6207456128996,0.02108262910798122,7.094500000000001,157.98556985703473
12971,June,13,camp 3,Low,468 x 60,def,85,0.0114,1,0.0543,0,0.0,0.6388235294117647,0.0543,-0.0543,-100.0,0.0114,0.0429,376.3157894736842
12974,June,13,camp 3,Medium,468 x 60,def,133,0.0177,3,0.1631,0,0.0,1.226315789473684,0.05436666666666667,-0.1631,-100.0,0.0059,0.1454,821.4689265536723
12977,June,13,camp 3,High,580 x 400,mno,4365,2.456,30,1.6308,5,173.0982,0.37360824742268045,0.05436,171.4674,10514.311994113317,0.08186666666666667,-0.8251999999999999,-33.59934853420195
12978,June,13,camp 3,Low,580 x 400,mno,4267,0.466,35,1.9035,0,0.0,0.4460979610967893,0.05438571428571429,-1.9035,-100.0,0.013314285714285714,1.4375,308.4763948497854
12979,June,13,camp 3,Medium,580 x 400,mno,10487,2.0743,158,8.5939,0,0.0,0.8194812625154954,0.054391772151898735,-8.5939,-100.0,0.013128481012658228,6.5196,314.3036204984814
12980,June,13,camp 3,High,670 x 90,def,513,0.1375,1,0.0543,0,0.0,0.10584795321637427,0.0543,-0.0543,-100.0,0.1375,-0.08320000000000001,-60.509090909090915
12983,June,13,camp 3,High,670 x 90,mno,1409,0.3514,2,0.1087,0,0.0,0.07714691270404542,0.05435,-0.1087,-100.0,0.1757,-0.24269999999999997,-69.06659077973818
12984,June,13,camp 3,Low,670 x 90,def,1987,0.0988,5,0.2719,0,0.0,0.13683945646703574,0.05438,-0.2719,-100.0,0.01976,0.17309999999999998,175.20242914979755
12985,June,13,camp 3,Low,670 x 90,ghi,212,0.0938,1,0.0543,0,0.0,0.25613207547169814,0.0543,-0.0543,-100.0,0.0938,-0.03949999999999999,-42.11087420042644
12987,June,13,camp 3,Low,670 x 90,mno,1650,0.0663,1,0.0543,0,0.0,0.03290909090909091,0.0543,-0.0543,-100.0,0.0663,-0.011999999999999997,-18.099547511312213
12988,June,13,camp 3,Medium,670 x 90,def,3103,0.2455,10,0.5436,0,0.0,0.17518530454398967,0.05436,-0.5436,-100.0,0.02455,0.2981,121.42566191446026
12989,June,13,camp 3,Medium,670 x 90,ghi,136,0.1206,1,0.0543,0,0.0,0.3992647058823529,0.0543,-0.0543,-100.0,0.1206,-0.0663,-54.975124378109456
12991,June,13,camp 3,Medium,670 x 90,mno,3591,0.2366,17,0.9247,0,0.0,0.25750487329434696,0.05439411764705882,-0.9247,-100.0,0.01391764705882353,0.6880999999999999,290.8284023668639
12992,June,13,camp 3,High,728 x 90,abc,161,0.0875,2,0.1087,0,0.0,0.6751552795031056,0.05435,-0.1087,-100.0,0.04375,0.02120000000000001,24.228571428571442
12993,June,13,camp 3,High,728 x 90,def,4642,0.9266,17,0.9247,1,80.8883,0.19920292977165016,0.05439411764705882,79.9636,8647.518113982913,0.054505882352941175,-0.0019000000000000128,-0.20505072307360378
12994,June,13,camp 3,High,728 x 90,ghi,1574,2.2493,10,0.5439,0,0.0,0.34555273189326563,0.05439000000000001,-0.5439,-100.0,0.22493,-1.7053999999999998,-75.81914373360601
12995,June,13,camp 3,High,728 x 90,jkl,772,0.2769,4,0.2175,0,0.0,0.2817357512953368,0.054375,-0.2175,-100.0,0.069225,-0.05939999999999998,-21.45178764897074
12996,June,13,camp 3,High,728 x 90,mno,19973,3.9607,40,2.1735,2,486.0032,0.10882190957793023,0.054337500000000004,483.8297,22260.395675178283,0.09901750000000001,-1.7872,-45.12333678390183
12998,June,13,camp 3,Low,728 x 90,def,6037,0.4911,11,0.5972,0,0.0,0.09892330627795261,0.054290909090909084,-0.5972,-100.0,0.044645454545454544,0.10609999999999997,21.60456118916717
12999,June,13,camp 3,Low,728 x 90,ghi,547,0.574,4,0.2175,0,0.0,0.3976234003656307,0.054375,-0.2175,-100.0,0.1435,-0.35649999999999993,-62.10801393728222
13001,June,13,camp 3,Low,728 x 90,mno,26049,0.7537,38,2.0659,1,11.4173,0.07930822680333219,0.054365789473684215,9.351399999999998,452.65501718379386,0.01983421052631579,1.3122,174.1011012339127
13003,June,13,camp 3,Medium,728 x 90,abc,738,0.4033,3,0.1631,0,0.0,0.22100271002710029,0.05436666666666667,-0.1631,-100.0,0.13443333333333332,-0.2402,-59.55864121001736
13004,June,13,camp 3,Medium,728 x 90,def,13137,1.4495,46,2.5022,3,237.9731,0.190469665829337,0.054395652173913046,235.4709,9410.554711853569,0.03151086956521739,1.0527000000000002,72.62504311831668
13005,June,13,camp 3,Medium,728 x 90,ghi,1439,1.7549,28,1.5231,2,105.8293,1.058443363446838,0.05439642857142857,104.3062,6848.283106821615,0.062675,-0.2318,-13.20872984215625
13006,June,13,camp 3,Medium,728 x 90,jkl,475,0.1447,2,0.1087,0,0.0,0.2288421052631579,0.05435,-0.1087,-100.0,0.07235,-0.03599999999999999,-24.879060124395295
13007,June,13,camp 3,Medium,728 x 90,mno,50856,2.4453,164,8.9207,1,29.9579,0.17541096429133238,0.05439451219512195,21.0372,235.82454291703561,0.014910365853658536,6.4754000000000005,264.81004375741225
13015,June,14,camp 1,High,160 x 600,mno,2442,1.933,13,1.0,10,518.1452,0.4095004095004095,0.07692307692307693,517.1452,51714.520000000004,0.1486923076923077,-0.933,-48.26694257630626
13018,June,14,camp 1,Low,160 x 600,mno,24,0.0053,1,0.108,0,0.0,4.5,0.108,-0.108,-100.0,0.0053,0.1027,1937.735849056604
13020,June,14,camp 1,Medium,160 x 600,def,25,0.0062,1,0.108,0,0.0,4.32,0.108,-0.108,-100.0,0.0062,0.1018,1641.935483870968
13021,June,14,camp 1,Medium,160 x 600,ghi,3,0.0073,2,0.2161,0,0.0,72.03333333333332,0.10805,-0.2161,-100.0,0.00365,0.20879999999999999,2860.2739726027394
13022,June,14,camp 1,Medium,160 x 600,mno,223,0.1028,102,11.0193,0,20.2439,49.41390134529148,0.10803235294117647,9.2246,83.71312152314576,0.001007843137254902,10.9165,10619.163424124512
13023,June,14,camp 1,High,240 x 400,def,11072,5.8006,42,4.0,48,1380.4379,0.361271676300578,0.09523809523809523,1376.4379,34410.947499999995,0.13810952380952382,-1.8006000000000002,-31.04161638451195
13024,June,14,camp 1,High,240 x 400,ghi,208842,240.4213,3281,354.0,1721,85954.9316,1.6950613382365616,0.10789393477598293,85600.9316,24181.054124293783,0.07327683633038708,113.5787,47.24152976462568
13025,June,14,camp 1,High,240 x 400,jkl,21428,11.0751,153,16.0,97,4953.6611,0.746686578308755,0.10457516339869281,4937.6611,30860.381875000003,0.07238627450980392,4.924899999999999,44.468221505900615
13026,June,14,camp 1,High,240 x 400,mno,80710,54.9935,280,30.0,263,10047.8322,0.37170115227357203,0.10714285714285714,10017.8322,33392.774000000005,0.19640535714285715,-24.993499999999997,-45.44809841163046
13028,June,14,camp 1,Low,240 x 400,ghi,650,0.6405,7,0.7564,1,21.7489,1.1636923076923076,0.10805714285714285,20.9925,2775.3172924378637,0.0915,0.1159,18.0952380952381
13029,June,14,camp 1,Low,240 x 400,jkl,131,0.0678,1,0.108,0,0.0,0.8244274809160305,0.108,-0.108,-100.0,0.0678,0.0402,59.29203539823009
13030,June,14,camp 1,Low,240 x 400,mno,627,0.123,4,0.4322,0,0.0,0.6893141945773524,0.10805,-0.4322,-100.0,0.03075,0.3092,251.3821138211382
13031,June,14,camp 1,Medium,240 x 400,def,956,0.3855,7,0.7564,1,134.3169,0.7912133891213389,0.10805714285714285,133.5605,17657.39026969857,0.05507142857142857,0.37089999999999995,96.21271076523993
13032,June,14,camp 1,Medium,240 x 400,ghi,12836,13.8864,413,44.6242,33,1790.8602,3.4764880024929887,0.10804891041162228,1746.236,3913.204046235003,0.03362324455205811,30.7378,221.35182624726352
13033,June,14,camp 1,Medium,240 x 400,jkl,1456,0.764,19,2.0533,2,578.6584,1.4102335164835167,0.10806842105263159,576.6051,28081.87308235523,0.040210526315789474,1.2893000000000001,168.7565445026178
13034,June,14,camp 1,Medium,240 x 400,mno,6691,2.5776,52,5.6196,0,0.0,0.8398744582274698,0.10806923076923078,-5.6196,-100.0,0.04956923076923077,3.0420000000000003,118.01675977653632
13035,June,14,camp 1,High,300 x 250,abc,1622,0.8872,7,0.0,1,193.4445,0.0,0.0,193.4445,inf,0.12674285714285713,-0.8872,-100.0
13036,June,14,camp 1,High,300 x 250,def,21394,11.7018,70,7.0,46,3327.8199,0.32719454052538094,0.1,3320.8199,47440.28428571428,0.16716857142857144,-4.7018,-40.18014322582851
13037,June,14,camp 1,High,300 x 250,ghi,33545,33.0356,333,36.0,180,8138.2864,1.0731852735131913,0.10810810810810811,8102.2864,22506.35111111111,0.09920600600600601,2.9643999999999977,8.97334996185932
13038,June,14,camp 1,High,300 x 250,jkl,2974,1.6452,11,1.0,15,428.4282,0.3362474781439139,0.09090909090909091,427.4282,42742.82,0.14956363636363637,-0.6452,-39.21711646000487
13039,June,14,camp 1,High,300 x 250,mno,178264,142.9914,773,83.0,854,37508.7409,0.4656015796795764,0.1073738680465718,37425.7409,45091.25409638554,0.1849824062095731,-59.9914,-41.95455111286413
13041,June,14,camp 1,Low,300 x 250,def,231,0.0616,4,0.4322,0,0.0,1.8709956709956708,0.10805,-0.4322,-100.0,0.0154,0.3706,601.6233766233765
13042,June,14,camp 1,Low,300 x 250,ghi,76,0.0766,1,0.1076,0,0.0,1.4157894736842105,0.1076,-0.1076,-100.0,0.0766,0.031,40.469973890339425
13044,June,14,camp 1,Low,300 x 250,mno,1512,0.3756,2,0.2161,0,0.0,0.14292328042328042,0.10805,-0.2161,-100.0,0.1878,-0.1595,-42.4653887113951
13046,June,14,camp 1,Medium,300 x 250,def,1958,0.8197,15,1.621,2,115.3237,0.8278855975485189,0.10806666666666667,113.70270000000001,7014.355336212215,0.05464666666666666,0.8013,97.7552763206051
